T,Vf,Im,Vu,Sig,Ach,IERange,Over,Temp
0.656,-1.03854,-0.0010088,0.0,-1.04065,0.00170833,12,...........,-327.67
0.658,-1.03946,-0.00100046,0.0,-1.04165,0.001625,12,...........,-327.67
0.66,-1.04055,-0.00099629,0.0,-1.04265,0.001675,12,...........,-327.67
0.662,-1.04154,-0.00101296,0.0,-1.04365,0.00169167,12,...........,-327.67
0.664,-1.04257,-0.00101296,0.0,-1.04465,0.00159167,12,...........,-327.67
0.666,-1.04348,-0.00101296,0.0,-1.04565,0.00165833,12,...........,-327.67
0.668,-1.0446,-0.000992121,0.0,-1.04665,0.001675,12,...........,-327.67
0.67,-1.04561,-0.00101296,0.0,-1.04765,0.00166667,12,...........,-327.67
0.672,-1.04662,-0.0010213,0.0,-1.04865,0.001675,12,...........,-327.67
0.674,-1.04747,-0.00100463,0.0,-1.04965,0.00164167,12,...........,-327.67
0.676,-1.04847,-0.00101296,0.0,-1.05065,0.00171667,12,...........,-327.67
0.678,-1.04956,-0.00103381,0.0,-1.05165,0.001675,12,...........,-327.67
0.68,-1.05062,-0.0010088,0.0,-1.05265,0.00164167,12,...........,-327.67
0.682,-1.05145,-0.00105465,0.0,-1.05365,0.00166667,12,...........,-327.67
0.684,-1.05245,-0.00105048,0.0,-1.05465,0.00165,12,...........,-327.67
0.686,-1.05365,-0.00103798,0.0,-1.05565,0.001625,12,...........,-327.67
0.688,-1.05462,-0.00102964,0.0,-1.05665,0.00166667,12,...........,-327.67
0.69,-1.05545,-0.00102547,0.0,-1.05765,0.001675,12,...........,-327.67
0.692,-1.0566,-0.00102547,0.0,-1.05865,0.001725,12,...........,-327.67
0.694,-1.0576,-0.00100463,0.0,-1.05965,0.00163333,12,...........,-327.67
0.696,-1.05861,-0.00101713,0.0,-1.06065,0.00168333,12,...........,-327.67
0.698,-1.05957,-0.00103381,0.0,-1.06165,0.0017,12,...........,-327.67
0.7,-1.06035,-0.00103381,0.0,-1.06265,0.001675,12,...........,-327.67
0.702,-1.06168,-0.00104631,0.0,-1.06365,0.00165833,12,...........,-327.67
0.704,-1.06255,-0.00104214,0.0,-1.06465,0.00165833,12,...........,-327.67
0.706,-1.06347,-0.00101713,0.0,-1.06565,0.00175,12,...........,-327.67
0.708,-1.06451,-0.00104214,0.0,-1.06665,0.00166667,12,...........,-327.67
0.71,-1.06552,-0.00103381,0.0,-1.06765,0.00166667,12,...........,-327.67
0.712,-1.06653,-0.00104214,0.0,-1.06865,0.0017,12,...........,-327.67
0.714,-1.06745,-0.00102547,0.0,-1.06965,0.00163333,12,...........,-327.67
0.716,-1.06856,-0.00103798,0.0,-1.07065,0.00169167,12,...........,-327.67
0.718,-1.06959,-0.00105465,0.0,-1.07165,0.00168333,12,...........,-327.67
0.72,-1.07058,-0.00109217,0.0,-1.07265,0.00166667,12,...........,-327.67
0.722,-1.07145,-0.00107132,0.0,-1.07365,0.00163333,12,...........,-327.67
0.724,-1.07243,-0.00107132,0.0,-1.07465,0.00166667,12,...........,-327.67
0.726,-1.07353,-0.00109634,0.0,-1.07565,0.00164167,12,...........,-327.67
0.728,-1.07462,-0.00107966,0.0,-1.07665,0.00168333,12,...........,-327.67
0.73,-1.07545,-0.00102964,0.0,-1.07765,0.001675,12,...........,-327.67
0.732,-1.07644,-0.00107549,0.0,-1.07865,0.00166667,12,...........,-327.67
0.734,-1.07767,-0.00107549,0.0,-1.07965,0.001625,12,...........,-327.67
0.736,-1.07863,-0.00105465,0.0,-1.08065,0.00166667,12,...........,-327.67
0.738,-1.07944,-0.00108383,0.0,-1.08165,0.00168333,12,...........,-327.67
0.74,-1.08062,-0.0011005,0.0,-1.08265,0.00164167,12,...........,-327.67
0.742,-1.08152,-0.00104214,0.0,-1.08365,0.00170833,12,...........,-327.67
0.744,-1.0826,-0.00105465,0.0,-1.08465,0.00161667,12,...........,-327.67
0.746,-1.08355,-0.0011005,0.0,-1.08565,0.00165833,12,...........,-327.67
0.748,-1.0843,-0.00107549,0.0,-1.08665,0.00170833,12,...........,-327.67
0.75,-1.08567,-0.00107966,0.0,-1.08765,0.00165,12,...........,-327.67
0.752,-1.08662,-0.00105048,0.0,-1.08865,0.00164167,12,...........,-327.67
0.754,-1.08745,-0.00104631,0.0,-1.08965,0.00166667,12,...........,-327.67
0.756,-1.08851,-0.00109217,0.0,-1.09065,0.001675,12,...........,-327.67
0.758,-1.08954,-0.00105465,0.0,-1.09165,0.00168333,12,...........,-327.67
0.76,-1.09054,-0.00107132,0.0,-1.09265,0.00164167,12,...........,-327.67
0.762,-1.09147,-0.00107966,0.0,-1.09365,0.00171667,12,...........,-327.67
0.764,-1.09253,-0.001088,0.0,-1.09465,0.00165833,12,...........,-327.67
0.766,-1.09361,-0.0011005,0.0,-1.09565,0.00170833,12,...........,-327.67
0.768,-1.0946,-0.00107966,0.0,-1.09665,0.0017,12,...........,-327.67
0.77,-1.09545,-0.00109634,0.0,-1.09765,0.00165833,12,...........,-327.67
0.772,-1.09655,-0.00107549,0.0,-1.09865,0.001625,12,...........,-327.67
0.774,-1.09753,-0.00109634,0.0,-1.09965,0.00164167,12,...........,-327.67
0.776,-1.0986,-0.00108383,0.0,-1.10065,0.00169167,12,...........,-327.67
0.778,-1.09945,-0.00112968,0.0,-1.10165,0.00165833,12,...........,-327.67
0.78,-1.1004,-0.00112552,0.0,-1.10265,0.00163333,12,...........,-327.67
0.782,-1.10165,-0.00107966,0.0,-1.10365,0.00170833,12,...........,-327.67
0.784,-1.10259,-0.001088,0.0,-1.10465,0.00166667,12,...........,-327.67
0.786,-1.10345,-0.00111301,0.0,-1.10565,0.001625,12,...........,-327.67
0.788,-1.10459,-0.00112135,0.0,-1.10665,0.00165833,12,...........,-327.67
0.79,-1.1055,-0.00110884,0.0,-1.10765,0.00166667,12,...........,-327.67
0.792,-1.10658,-0.00110884,0.0,-1.10865,0.0017,12,...........,-327.67
0.794,-1.10747,-0.00111718,0.0,-1.10965,0.00165833,12,...........,-327.67
0.796,-1.10833,-0.0011005,0.0,-1.11065,0.001625,12,...........,-327.67
0.798,-1.10964,-0.00111301,0.0,-1.11165,0.00168333,12,...........,-327.67
0.8,-1.11057,-0.00114636,0.0,-1.11265,0.00165833,12,...........,-327.67
0.802,-1.11147,-0.00109634,0.0,-1.11365,0.00170833,12,...........,-327.67
0.804,-1.11275,-0.00113385,0.0,-1.11465,0.00169167,12,...........,-327.67
0.806,-1.11347,-0.00110467,0.0,-1.11565,0.00168333,12,...........,-327.67
0.808,-1.11449,-0.00112135,0.0,-1.11665,0.0017,12,...........,-327.67
0.81,-1.11548,-0.00116303,0.0,-1.11765,0.00164167,12,...........,-327.67
0.812,-1.11645,-0.00112968,0.0,-1.11865,0.00165833,12,...........,-327.67
0.814,-1.11755,-0.00111301,0.0,-1.11965,0.00165,12,...........,-327.67
0.816,-1.11849,-0.00113385,0.0,-1.12065,0.001675,12,...........,-327.67
0.818,-1.11945,-0.00113385,0.0,-1.12165,0.00165833,12,...........,-327.67
0.82,-1.12052,-0.00112135,0.0,-1.12265,0.00163333,12,...........,-327.67
0.822,-1.12152,-0.00113802,0.0,-1.12365,0.00165,12,...........,-327.67
0.824,-1.1226,-0.00119638,0.0,-1.12465,0.00166667,12,...........,-327.67
0.826,-1.12347,-0.00118804,0.0,-1.12565,0.00163333,12,...........,-327.67
0.828,-1.12435,-0.00118388,0.0,-1.12665,0.0017,12,...........,-327.67
0.83,-1.12562,-0.00115886,0.0,-1.12765,0.00166667,12,...........,-327.67
0.832,-1.1266,-0.00114219,0.0,-1.12865,0.00165,12,...........,-327.67
0.834,-1.12746,-0.0011672,0.0,-1.12965,0.00163333,12,...........,-327.67
0.836,-1.12854,-0.00113802,0.0,-1.13065,0.00164167,12,...........,-327.67
0.838,-1.12953,-0.00118388,0.0,-1.13165,0.00168333,12,...........,-327.67
0.84,-1.13054,-0.00117554,0.0,-1.13265,0.00166667,12,...........,-327.67
0.842,-1.13146,-0.00121306,0.0,-1.13365,0.001675,12,...........,-327.67
0.844,-1.13228,-0.00118804,0.0,-1.13465,0.00168333,12,...........,-327.67
0.846,-1.13365,-0.00120055,0.0,-1.13565,0.00163333,12,...........,-327.67
0.848,-1.13453,-0.00120889,0.0,-1.13665,0.00169167,12,...........,-327.67
0.85,-1.13545,-0.00120472,0.0,-1.13765,0.001625,12,...........,-327.67
0.852,-1.13675,-0.00117554,0.0,-1.13865,0.00165,12,...........,-327.67
0.854,-1.13754,-0.00123807,0.0,-1.13965,0.0017,12,...........,-327.67
0.856,-1.13857,-0.00120055,0.0,-1.14065,0.00165,12,...........,-327.67
0.858,-1.13945,-0.00117971,0.0,-1.14165,0.00165833,12,...........,-327.67
0.86,-1.14053,-0.00118804,0.0,-1.14265,0.00164167,12,...........,-327.67
0.862,-1.14155,-0.00120472,0.0,-1.14365,0.00165,12,...........,-327.67
0.864,-1.14252,-0.00121306,0.0,-1.14465,0.00169167,12,...........,-327.67
0.866,-1.14346,-0.00119221,0.0,-1.14565,0.00166667,12,...........,-327.67
0.868,-1.14447,-0.00120889,0.0,-1.14665,0.001675,12,...........,-327.67
0.87,-1.14548,-0.00116303,0.0,-1.14765,0.00165,12,...........,-327.67
0.872,-1.14653,-0.0011672,0.0,-1.14865,0.001625,12,...........,-327.67
0.874,-1.14745,-0.00115886,0.0,-1.14965,0.00170833,12,...........,-327.67
0.876,-1.14837,-0.00121722,0.0,-1.15065,0.00164167,12,...........,-327.67
0.878,-1.14964,-0.00118804,0.0,-1.15165,0.0017,12,...........,-327.67
0.88,-1.15058,-0.00120472,0.0,-1.15265,0.00160833,12,...........,-327.67
0.882,-1.15145,-0.00121722,0.0,-1.15365,0.00168333,12,...........,-327.67
0.884,-1.15252,-0.00116303,0.0,-1.15465,0.0017,12,...........,-327.67
0.886,-1.15352,-0.00120472,0.0,-1.15565,0.001625,12,...........,-327.67
0.888,-1.15454,-0.0011547,0.0,-1.15665,0.00170833,12,...........,-327.67
0.89,-1.15545,-0.00120889,0.0,-1.15765,0.0016,12,...........,-327.67
0.892,-1.1563,-0.00121722,0.0,-1.15865,0.001675,12,...........,-327.67
0.894,-1.15765,-0.00122139,0.0,-1.15965,0.001675,12,...........,-327.67
0.896,-1.15853,-0.00122139,0.0,-1.16065,0.00164167,12,...........,-327.67
0.898,-1.15945,-0.00122973,0.0,-1.16165,0.00169167,12,...........,-327.67
0.9,-1.16059,-0.00121722,0.0,-1.16265,0.00166667,12,...........,-327.67
0.902,-1.16144,-0.00120889,0.0,-1.16365,0.001675,12,...........,-327.67
0.904,-1.1625,-0.00117554,0.0,-1.16465,0.001675,12,...........,-327.67
0.906,-1.16363,-0.00120472,0.0,-1.16565,0.001625,12,...........,-327.67
0.908,-1.16425,-0.00122139,0.0,-1.16665,0.00168333,12,...........,-327.67
0.91,-1.1655,-0.00120055,0.0,-1.16765,0.00166667,12,...........,-327.67
0.912,-1.16647,-0.00125474,0.0,-1.16865,0.00165833,12,...........,-327.67
0.914,-1.16745,-0.00122973,0.0,-1.16965,0.001675,12,...........,-327.67
0.916,-1.1685,-0.00121722,0.0,-1.17065,0.00161667,12,...........,-327.67
0.918,-1.16946,-0.00123807,0.0,-1.17165,0.00165833,12,...........,-327.67
0.92,-1.1705,-0.00120472,0.0,-1.17265,0.001675,12,...........,-327.67
0.922,-1.17146,-0.00122139,0.0,-1.17365,0.00163333,12,...........,-327.67
0.924,-1.17239,-0.00122139,0.0,-1.17465,0.00168333,12,...........,-327.67
0.926,-1.17358,-0.00127142,0.0,-1.17565,0.00165,12,...........,-327.67
0.928,-1.17456,-0.00129226,0.0,-1.17665,0.001675,12,...........,-327.67
0.93,-1.17545,-0.00123807,0.0,-1.17765,0.00168333,12,...........,-327.67
0.932,-1.17657,-0.00125474,0.0,-1.17865,0.00161667,12,...........,-327.67
0.934,-1.17748,-0.00125057,0.0,-1.17965,0.0017,12,...........,-327.67
0.936,-1.17853,-0.0012464,0.0,-1.18065,0.00164167,12,...........,-327.67
0.938,-1.17947,-0.00125057,0.0,-1.18165,0.00168333,12,...........,-327.67
0.94,-1.18038,-0.00127142,0.0,-1.18265,0.0017,12,...........,-327.67
0.942,-1.18164,-0.00125891,0.0,-1.18365,0.00170833,12,...........,-327.67
0.944,-1.18255,-0.00125891,0.0,-1.18465,0.00166667,12,...........,-327.67
0.946,-1.18344,-0.00127975,0.0,-1.18565,0.00166667,12,...........,-327.67
0.948,-1.18476,-0.00127975,0.0,-1.18665,0.00165833,12,...........,-327.67
0.95,-1.18551,-0.00130476,0.0,-1.18765,0.00169167,12,...........,-327.67
0.952,-1.18657,-0.00127142,0.0,-1.18865,0.00163333,12,...........,-327.67
0.954,-1.18749,-0.00127975,0.0,-1.18965,0.00165833,12,...........,-327.67
0.956,-1.1884,-0.00125891,0.0,-1.19065,0.00164167,12,...........,-327.67
0.958,-1.18966,-0.00125891,0.0,-1.19165,0.00165833,12,...........,-327.67
0.96,-1.1905,-0.00125057,0.0,-1.19265,0.00170833,12,...........,-327.67
0.962,-1.19149,-0.00127142,0.0,-1.19365,0.00165833,12,...........,-327.67
0.964,-1.19249,-0.00126725,0.0,-1.19465,0.00166667,12,...........,-327.67
0.966,-1.1935,-0.00127558,0.0,-1.19565,0.00171667,12,...........,-327.67
0.968,-1.19451,-0.00127558,0.0,-1.19665,0.001675,12,...........,-327.67
0.97,-1.19546,-0.00129643,0.0,-1.19765,0.0017,12,...........,-327.67
0.972,-1.19654,-0.00127142,0.0,-1.19865,0.00165,12,...........,-327.67
0.974,-1.19758,-0.00125057,0.0,-1.19965,0.001675,12,...........,-327.67
0.976,-1.19855,-0.00127558,0.0,-1.20065,0.00165,12,...........,-327.67
0.978,-1.19946,-0.00129226,0.0,-1.20165,0.00165,12,...........,-327.67
0.98,-1.20047,-0.00129643,0.0,-1.20265,0.00168333,12,...........,-327.67
0.982,-1.20149,-0.00126725,0.0,-1.20365,0.00164167,12,...........,-327.67
0.984,-1.20262,-0.00132978,0.0,-1.20465,0.00166667,12,...........,-327.67
0.986,-1.20345,-0.00134228,0.0,-1.20565,0.001625,12,...........,-327.67
0.988,-1.20439,-0.00127142,0.0,-1.20665,0.00164167,12,...........,-327.67
0.99,-1.20565,-0.0013131,0.0,-1.20765,0.001675,12,...........,-327.67
0.992,-1.20658,-0.00131727,0.0,-1.20865,0.00164167,12,...........,-327.67
0.994,-1.20745,-0.00130476,0.0,-1.20965,0.001675,12,...........,-327.67
0.996,-1.20861,-0.00129643,0.0,-1.21065,0.00169167,12,...........,-327.67
0.998,-1.20947,-0.00128809,0.0,-1.21165,0.00163333,12,...........,-327.67
1.0,-1.21057,-0.00129643,0.0,-1.21265,0.00165,12,...........,-327.67
1.002,-1.21145,-0.00132561,0.0,-1.21365,0.0017,12,...........,-327.67
1.004,-1.21228,-0.00134228,0.0,-1.21465,0.001625,12,...........,-327.67
1.006,-1.21367,-0.00132144,0.0,-1.21565,0.00168333,12,...........,-327.67
1.008,-1.21457,-0.00129643,0.0,-1.21665,0.0016,12,...........,-327.67
1.01,-1.21545,-0.00131727,0.0,-1.21765,0.00171667,12,...........,-327.67
1.012,-1.2165,-0.00132144,0.0,-1.21865,0.00165833,12,...........,-327.67
1.014,-1.21746,-0.00134645,0.0,-1.21965,0.001675,12,...........,-327.67
1.016,-1.21848,-0.00131727,0.0,-1.22065,0.00165,12,...........,-327.67
1.018,-1.2195,-0.00137563,0.0,-1.22165,0.00159167,12,...........,-327.67
1.02,-1.22046,-0.00130893,0.0,-1.22265,0.00169167,12,...........,-327.67
1.022,-1.22154,-0.00129226,0.0,-1.22365,0.00161667,12,...........,-327.67
1.024,-1.22257,-0.00135062,0.0,-1.22465,0.00165,12,...........,-327.67
1.026,-1.22347,-0.00132978,0.0,-1.22565,0.001675,12,...........,-327.67
1.028,-1.22444,-0.00133394,0.0,-1.22665,0.001625,12,...........,-327.67
1.03,-1.22548,-0.00135479,0.0,-1.22765,0.001725,12,...........,-327.67
1.032,-1.22655,-0.00132978,0.0,-1.22865,0.00165833,12,...........,-327.67
1.034,-1.22745,-0.00136312,0.0,-1.22965,0.00165,12,...........,-327.67
1.036,-1.22842,-0.00134228,0.0,-1.23065,0.00170833,12,...........,-327.67
1.038,-1.22965,-0.00133394,0.0,-1.23165,0.0017,12,...........,-327.67
1.04,-1.23061,-0.00134228,0.0,-1.23265,0.00166667,12,...........,-327.67
1.042,-1.23145,-0.00134228,0.0,-1.23365,0.00165,12,...........,-327.67
1.044,-1.23264,-0.00138397,0.0,-1.23465,0.00169167,12,...........,-327.67
1.046,-1.23345,-0.00132144,0.0,-1.23565,0.00168333,12,...........,-327.67
1.048,-1.2346,-0.00135062,0.0,-1.23665,0.00168333,12,...........,-327.67
1.05,-1.23547,-0.00135062,0.0,-1.23765,0.00168333,12,...........,-327.67
1.052,-1.23642,-0.00137563,0.0,-1.23865,0.00164167,12,...........,-327.67
1.054,-1.23761,-0.00133394,0.0,-1.23965,0.001625,12,...........,-327.67
1.056,-1.23855,-0.00136729,0.0,-1.24065,0.00171667,12,...........,-327.67
1.058,-1.23946,-0.00136312,0.0,-1.24165,0.00165,12,...........,-327.67
1.06,-1.24072,-0.00134645,0.0,-1.24265,0.0017,12,...........,-327.67
1.062,-1.2415,-0.0013923,0.0,-1.24365,0.001675,12,...........,-327.67
1.064,-1.24247,-0.00134645,0.0,-1.24465,0.00165,12,...........,-327.67
1.066,-1.24349,-0.00133811,0.0,-1.24565,0.00170833,12,...........,-327.67
1.068,-1.24447,-0.00140481,0.0,-1.24665,0.0016,12,...........,-327.67
1.07,-1.24548,-0.00134645,0.0,-1.24765,0.00165833,12,...........,-327.67
1.072,-1.24649,-0.00138814,0.0,-1.24865,0.00164167,12,...........,-327.67
1.074,-1.24746,-0.0013798,0.0,-1.24965,0.00165,12,...........,-327.67
1.076,-1.2485,-0.00139647,0.0,-1.25065,0.00169167,12,...........,-327.67
1.078,-1.24949,-0.00135896,0.0,-1.25165,0.001625,12,...........,-327.67
1.08,-1.25052,-0.00140064,0.0,-1.25265,0.001675,12,...........,-327.67
1.082,-1.25145,-0.00139647,0.0,-1.25365,0.00166667,12,...........,-327.67
1.084,-1.25249,-0.00141315,0.0,-1.25465,0.00165833,12,...........,-327.67
1.086,-1.25361,-0.00136729,0.0,-1.25565,0.00168333,12,...........,-327.67
1.088,-1.25456,-0.00138814,0.0,-1.25665,0.00165,12,...........,-327.67
1.09,-1.25545,-0.00141315,0.0,-1.25765,0.00168333,12,...........,-327.67
1.092,-1.25652,-0.0013923,0.0,-1.25865,0.00165,12,...........,-327.67
1.094,-1.25749,-0.00141732,0.0,-1.25965,0.00163333,12,...........,-327.67
1.096,-1.25857,-0.00140064,0.0,-1.26065,0.00170833,12,...........,-327.67
1.098,-1.25943,-0.00140898,0.0,-1.26165,0.001675,12,...........,-327.67
1.1,-1.26029,-0.00140064,0.0,-1.26265,0.0017,12,...........,-327.67
1.102,-1.26165,-0.00140898,0.0,-1.26365,0.0017,12,...........,-327.67
1.104,-1.2626,-0.00138397,0.0,-1.26465,0.001625,12,...........,-327.67
1.106,-1.26343,-0.00143816,0.0,-1.26565,0.00173333,12,...........,-327.67
1.108,-1.26459,-0.00140481,0.0,-1.26665,0.00165,12,...........,-327.67
1.11,-1.26555,-0.00142565,0.0,-1.26765,0.00168333,12,...........,-327.67
1.112,-1.26659,-0.00143816,0.0,-1.26865,0.00170833,12,...........,-327.67
1.114,-1.2675,-0.0014465,0.0,-1.26965,0.00166667,12,...........,-327.67
1.116,-1.26845,-0.00143816,0.0,-1.27065,0.00168333,12,...........,-327.67
1.118,-1.26946,-0.00143399,0.0,-1.27165,0.00166667,12,...........,-327.67
1.12,-1.27046,-0.00140898,0.0,-1.27265,0.00164167,12,...........,-327.67
1.122,-1.27144,-0.00139647,0.0,-1.27365,0.0017,12,...........,-327.67
1.124,-1.27247,-0.0013923,0.0,-1.27465,0.00165,12,...........,-327.67
1.126,-1.27347,-0.00145066,0.0,-1.27565,0.00169167,12,...........,-327.67
1.128,-1.27447,-0.00140898,0.0,-1.27665,0.00164167,12,...........,-327.67
1.13,-1.27546,-0.0014465,0.0,-1.27765,0.00163333,12,...........,-327.67
1.132,-1.27645,-0.00142148,0.0,-1.27865,0.0017,12,...........,-327.67
1.134,-1.27762,-0.00142565,0.0,-1.27965,0.00165,12,...........,-327.67
1.136,-1.27845,-0.00146317,0.0,-1.28065,0.00173333,12,...........,-327.67
1.138,-1.27944,-0.00148818,0.0,-1.28165,0.00166667,12,...........,-327.67
1.14,-1.2805,-0.001459,0.0,-1.28265,0.00165833,12,...........,-327.67
1.142,-1.28151,-0.00146734,0.0,-1.28365,0.00170833,12,...........,-327.67
1.144,-1.28255,-0.00147568,0.0,-1.28465,0.00166667,12,...........,-327.67
1.146,-1.28345,-0.00146734,0.0,-1.28565,0.00173333,12,...........,-327.67
1.148,-1.28443,-0.00143816,0.0,-1.28665,0.00166667,12,...........,-327.67
1.15,-1.28566,-0.00143816,0.0,-1.28765,0.0017,12,...........,-327.67
1.152,-1.28654,-0.00149652,0.0,-1.28865,0.00171667,12,...........,-327.67
1.154,-1.28743,-0.00150069,0.0,-1.28965,0.00164167,12,...........,-327.67
1.156,-1.28855,-0.0014465,0.0,-1.29065,0.001625,12,...........,-327.67
1.158,-1.28949,-0.00145483,0.0,-1.29165,0.001675,12,...........,-327.67
1.16,-1.2905,-0.00149652,0.0,-1.29265,0.001675,12,...........,-327.67
1.162,-1.29145,-0.00148401,0.0,-1.29365,0.00166667,12,...........,-327.67
1.164,-1.29233,-0.00154654,0.0,-1.29465,0.00164167,12,...........,-327.67
1.166,-1.29347,-0.00149652,0.0,-1.29565,0.00169167,12,...........,-327.67
1.168,-1.29448,-0.00150486,0.0,-1.29665,0.00166667,12,...........,-327.67
1.17,-1.29545,-0.00151319,0.0,-1.29765,0.00158333,12,...........,-327.67
1.172,-1.29646,-0.0015382,0.0,-1.29865,0.001725,12,...........,-327.67
1.174,-1.29747,-0.0015257,0.0,-1.29965,0.00163333,12,...........,-327.67
1.176,-1.29848,-0.0015382,0.0,-1.30065,0.001675,12,...........,-327.67
1.178,-1.29948,-0.00156322,0.0,-1.30165,0.00165,12,...........,-327.67
1.18,-1.30048,-0.0015382,0.0,-1.30265,0.0016,12,...........,-327.67
1.182,-1.30162,-0.00155488,0.0,-1.30365,0.00165,12,...........,-327.67
1.184,-1.3025,-0.00156738,0.0,-1.30465,0.00168333,12,...........,-327.67
1.186,-1.30345,-0.00151319,0.0,-1.30565,0.001675,12,...........,-327.67
1.188,-1.30455,-0.00158406,0.0,-1.30665,0.00169167,12,...........,-327.67
1.19,-1.30547,-0.00155905,0.0,-1.30765,0.00164167,12,...........,-327.67
1.192,-1.30648,-0.00161324,0.0,-1.30865,0.0017,12,...........,-327.67
1.194,-1.30744,-0.00153404,0.0,-1.30965,0.00165,12,...........,-327.67
1.196,-1.30843,-0.00154654,0.0,-1.31065,0.00164167,12,...........,-327.67
1.198,-1.30965,-0.00155071,0.0,-1.31165,0.00168333,12,...........,-327.67
1.2,-1.3105,-0.00157572,0.0,-1.31265,0.0016,12,...........,-327.67
1.202,-1.31144,-0.00155488,0.0,-1.31365,0.00165833,12,...........,-327.67
1.204,-1.31261,-0.00160073,0.0,-1.31465,0.001625,12,...........,-327.67
1.206,-1.31341,-0.0015924,0.0,-1.31565,0.00170833,12,...........,-327.67
1.208,-1.31454,-0.0015924,0.0,-1.31665,0.00168333,12,...........,-327.67
1.21,-1.31546,-0.0016049,0.0,-1.31765,0.001625,12,...........,-327.67
1.212,-1.31649,-0.00157155,0.0,-1.31865,0.00165,12,...........,-327.67
1.214,-1.31763,-0.00161741,0.0,-1.31965,0.00163333,12,...........,-327.67
1.216,-1.31846,-0.00162158,0.0,-1.32065,0.00163333,12,...........,-327.67
1.218,-1.31943,-0.00160073,0.0,-1.32165,0.00166667,12,...........,-327.67
1.22,-1.32045,-0.00163825,0.0,-1.32265,0.001675,12,...........,-327.67
1.222,-1.32145,-0.00162574,0.0,-1.32365,0.001675,12,...........,-327.67
